minute,value,match_id
37.0,1,15186828
38.0,-22,15186828
39.0,-2,15186828
40.0,-2,15186828
41.0,46,15186828
42.0,27,15186828
43.0,5,15186828
44.0,28,15186828
45.0,14,15186828
45.5,-10,15186828
46.0,-3,15186828
47.0,-34,15186828
48.0,-55,15186828
49.0,57,15186828
50.0,24,15186828
51.0,18,15186828
52.0,30,15186828
53.0,75,15186828
54.0,49,15186828
55.0,26,15186828
56.0,-15,15186828
57.0,-21,15186828
58.0,-26,15186828
59.0,-17,15186828
60.0,-7,15186828
61.0,13,15186828
62.0,15,15186828
63.0,19,15186828
64.0,46,15186828
65.0,70,15186828
66.0,56,15186828
67.0,52,15186828
68.0,46,15186828
69.0,26,15186828
70.0,11,15186828
71.0,7,15186828
72.0,30,15186828
73.0,25,15186828
74.0,-15,15186828
75.0,2,15186828
76.0,3,15186828
77.0,-6,15186828
78.0,27,15186828
79.0,14,15186828
80.0,7,15186828
81.0,13,15186828
82.0,8,15186828
83.0,-3,15186828
84.0,24,15186828
85.0,16,15186828
86.0,-17,15186828
87.0,-14,15186828
88.0,-15,15186828
89.0,-2,15186828
90.0,-14,15186828
90.5,-30,15186828
1.0,5,15186624
2.0,12,15186624
3.0,12,15186624
4.0,10,15186624
5.0,14,15186624
6.0,5,15186624
7.0,-11,15186624
8.0,-17,15186624
9.0,-25,15186624
10.0,-7,15186624
11.0,-8,15186624
12.0,-8,15186624
13.0,-16,15186624
14.0,-4,15186624
15.0,5,15186624
16.0,6,15186624
17.0,56,15186624
18.0,26,15186624
19.0,20,15186624
20.0,14,15186624
21.0,40,15186624
22.0,21,15186624
23.0,22,15186624
24.0,3,15186624
25.0,-6,15186624
26.0,-16,15186624
27.0,-8,15186624
28.0,-3,15186624
29.0,3,15186624
30.0,5,15186624
31.0,1,15186624
32.0,63,15186624
33.0,35,15186624
34.0,17,15186624
35.0,29,15186624
36.0,26,15186624
37.0,18,15186624
38.0,36,15186624
39.0,39,15186624
40.0,7,15186624
41.0,5,15186624
42.0,-4,15186624
43.0,-17,15186624
44.0,-5,15186624
45.0,10,15186624
45.5,21,15186624
46.0,-8,15186624
47.0,-31,15186624
48.0,-32,15186624
49.0,-24,15186624
50.0,-21,15186624
51.0,-51,15186624
52.0,-30,15186624
53.0,-15,15186624
54.0,-15,15186624
55.0,-14,15186624
56.0,-12,15186624
57.0,-54,15186624
58.0,-24,15186624
59.0,-21,15186624
60.0,14,15186624
61.0,16,15186624
62.0,21,15186624
63.0,21,15186624
64.0,22,15186624
65.0,14,15186624
66.0,-29,15186624
67.0,-15,15186624
68.0,-11,15186624
69.0,-15,15186624
70.0,-11,15186624
71.0,-6,15186624
72.0,-16,15186624
73.0,-78,15186624
74.0,-43,15186624
75.0,34,15186624
76.0,8,15186624
77.0,9,15186624
78.0,12,15186624
79.0,5,15186624
80.0,3,15186624
81.0,-30,15186624
82.0,-13,15186624
83.0,86,15186624
84.0,50,15186624
85.0,36,15186624
86.0,27,15186624
87.0,43,15186624
88.0,14,15186624
89.0,3,15186624
90.0,13,15186624
90.5,-15,15186624
1.0,-4,15186676
2.0,20,15186676
3.0,28,15186676
4.0,-24,15186676
5.0,-14,15186676
6.0,-34,15186676
7.0,-26,15186676
8.0,-97,15186676
9.0,-62,15186676
10.0,-42,15186676
11.0,-39,15186676
12.0,-32,15186676
13.0,-18,15186676
14.0,-19,15186676
15.0,-46,15186676
16.0,-28,15186676
17.0,-23,15186676
18.0,-55,15186676
19.0,-30,15186676
20.0,-37,15186676
21.0,-22,15186676
22.0,-15,15186676
23.0,-40,15186676
24.0,-27,15186676
25.0,-18,15186676
26.0,-14,15186676
27.0,-6,15186676
28.0,77,15186676
29.0,35,15186676
30.0,18,15186676
31.0,8,15186676
32.0,2,15186676
33.0,-9,15186676
34.0,-32,15186676
35.0,-65,15186676
36.0,-39,15186676
37.0,-61,15186676
38.0,-44,15186676
39.0,-81,15186676
40.0,-58,15186676
41.0,-44,15186676
42.0,-17,15186676
43.0,-18,15186676
44.0,-39,15186676
45.0,-30,15186676
45.5,-31,15186676
46.0,-8,15186676
47.0,-25,15186676
48.0,-27,15186676
49.0,-22,15186676
50.0,-16,15186676
51.0,-6,15186676
52.0,-22,15186676
53.0,-15,15186676
54.0,-4,15186676
55.0,-1,15186676
56.0,10,15186676
57.0,-10,15186676
58.0,-24,15186676
59.0,-68,15186676
60.0,-43,15186676
61.0,-29,15186676
62.0,-69,15186676
63.0,-42,15186676
64.0,-24,15186676
65.0,30,15186676
66.0,-38,15186676
67.0,-28,15186676
68.0,-43,15186676
69.0,-27,15186676
70.0,-45,15186676
71.0,-25,15186676
72.0,-15,15186676
73.0,-11,15186676
74.0,34,15186676
75.0,22,15186676
76.0,28,15186676
77.0,100,15186676
78.0,52,15186676
79.0,32,15186676
80.0,29,15186676
81.0,8,15186676
82.0,-20,15186676
83.0,-16,15186676
84.0,32,15186676
85.0,-18,15186676
86.0,-12,15186676
87.0,-12,15186676
88.0,-78,15186676
89.0,-46,15186676
90.0,-34,15186676
90.5,-1,15186676
1.0,-3,15186717
2.0,-47,15186717
3.0,-3,15186717
4.0,-5,15186717
5.0,-4,15186717
6.0,6,15186717
7.0,6,15186717
8.0,8,15186717
9.0,3,15186717
10.0,1,15186717
11.0,-15,15186717
12.0,10,15186717
13.0,-60,15186717
14.0,-35,15186717
15.0,-31,15186717
16.0,22,15186717
17.0,2,15186717
18.0,31,15186717
19.0,17,15186717
20.0,4,15186717
21.0,-11,15186717
22.0,-2,15186717
23.0,6,15186717
24.0,5,15186717
25.0,6,15186717
26.0,6,15186717
27.0,-23,15186717
28.0,13,15186717
29.0,39,15186717
30.0,19,15186717
31.0,-15,15186717
32.0,14,15186717
33.0,-9,15186717
34.0,-14,15186717
35.0,17,15186717
36.0,6,15186717
37.0,2,15186717
38.0,-38,15186717
39.0,-16,15186717
40.0,-28,15186717
41.0,26,15186717
42.0,12,15186717
43.0,45,15186717
44.0,42,15186717
45.0,35,15186717
45.5,-10,15186717
46.0,6,15186717
47.0,24,15186717
48.0,47,15186717
49.0,42,15186717
50.0,60,15186717
51.0,15,15186717
52.0,16,15186717
53.0,25,15186717
54.0,56,15186717
55.0,25,15186717
56.0,19,15186717
57.0,55,15186717
58.0,42,15186717
59.0,25,15186717
60.0,16,15186717
61.0,63,15186717
62.0,45,15186717
63.0,28,15186717
64.0,-23,15186717
65.0,-3,15186717
66.0,19,15186717
67.0,9,15186717
68.0,31,15186717
69.0,22,15186717
70.0,27,15186717
71.0,46,15186717
72.0,33,15186717
73.0,23,15186717
74.0,21,15186717
75.0,16,15186717
76.0,69,15186717
77.0,52,15186717
78.0,62,15186717
79.0,31,15186717
80.0,17,15186717
81.0,-6,15186717
82.0,16,15186717
83.0,-9,15186717
84.0,-14,15186717
85.0,16,15186717
86.0,2,15186717
87.0,-4,15186717
88.0,9,15186717
89.0,-16,15186717
90.0,-30,15186717
90.5,48,15186717
1.0,0,15186696
2.0,24,15186696
3.0,33,15186696
4.0,6,15186696
5.0,5,15186696
6.0,-5,15186696
7.0,-6,15186696
8.0,-1,15186696
9.0,5,15186696
10.0,9,15186696
11.0,-9,15186696
12.0,-30,15186696
13.0,-7,15186696
14.0,6,15186696
15.0,27,15186696
16.0,-17,15186696
17.0,-16,15186696
18.0,37,15186696
19.0,14,15186696
20.0,3,15186696
21.0,-20,15186696
22.0,-12,15186696
23.0,19,15186696
24.0,2,15186696
25.0,-27,15186696
26.0,-27,15186696
27.0,-10,15186696
28.0,-2,15186696
29.0,6,15186696
30.0,11,15186696
31.0,30,15186696
32.0,13,15186696
33.0,11,15186696
34.0,23,15186696
35.0,21,15186696
36.0,28,15186696
37.0,26,15186696
38.0,19,15186696
39.0,-17,15186696
40.0,-9,15186696
41.0,-89,15186696
42.0,-85,15186696
43.0,-45,15186696
44.0,-20,15186696
45.0,-5,15186696
45.5,53,15186696
46.0,-14,15186696
47.0,13,15186696
48.0,14,15186696
49.0,20,15186696
50.0,3,15186696
51.0,-38,15186696
52.0,-16,15186696
53.0,-8,15186696
54.0,7,15186696
55.0,17,15186696
56.0,53,15186696
57.0,21,15186696
58.0,3,15186696
59.0,4,15186696
60.0,-8,15186696
61.0,10,15186696
62.0,33,15186696
63.0,29,15186696
64.0,13,15186696
65.0,6,15186696
66.0,48,15186696
67.0,80,15186696
68.0,53,15186696
69.0,60,15186696
70.0,42,15186696
71.0,28,15186696
72.0,20,15186696
73.0,36,15186696
74.0,61,15186696
75.0,32,15186696
76.0,15,15186696
77.0,-11,15186696
78.0,-7,15186696
79.0,-22,15186696
80.0,-29,15186696
81.0,-31,15186696
82.0,-24,15186696
83.0,-20,15186696
84.0,-8,15186696
85.0,4,15186696
86.0,5,15186696
87.0,-4,15186696
88.0,12,15186696
89.0,15,15186696
90.0,-15,15186696
90.5,10,15186696
1.0,-8,15186904
2.0,-22,15186904
3.0,-40,15186904
4.0,-30,15186904
5.0,-27,15186904
6.0,-9,15186904
7.0,7,15186904
8.0,12,15186904
9.0,17,15186904
10.0,8,15186904
11.0,1,15186904
12.0,-4,15186904
13.0,-6,15186904
14.0,-31,15186904
15.0,-13,15186904
16.0,9,15186904
17.0,17,15186904
18.0,23,15186904
19.0,20,15186904
20.0,61,15186904
21.0,40,15186904
22.0,43,15186904
23.0,25,15186904
24.0,-61,15186904
25.0,-31,15186904
26.0,-18,15186904
27.0,-12,15186904
28.0,-6,15186904
29.0,-14,15186904
30.0,-85,15186904
31.0,-52,15186904
32.0,-59,15186904
33.0,-5,15186904
34.0,-14,15186904
35.0,-7,15186904
36.0,12,15186904
37.0,-11,15186904
38.0,-5,15186904
39.0,-17,15186904
40.0,-16,15186904
41.0,-43,15186904
42.0,-29,15186904
43.0,-25,15186904
44.0,-18,15186904
45.0,-14,15186904
45.5,13,15186904
46.0,3,15186904
47.0,-28,15186904
48.0,-16,15186904
49.0,-1,15186904
50.0,17,15186904
51.0,12,15186904
52.0,53,15186904
53.0,29,15186904
54.0,67,15186904
55.0,35,15186904
56.0,-29,15186904
57.0,-5,15186904
58.0,17,15186904
59.0,39,15186904
60.0,37,15186904
61.0,38,15186904
62.0,51,15186904
63.0,28,15186904
64.0,20,15186904
65.0,10,15186904
66.0,4,15186904
67.0,-2,15186904
68.0,-42,15186904
69.0,-27,15186904
70.0,-17,15186904
71.0,-11,15186904
72.0,-8,15186904
73.0,-7,15186904
74.0,-16,15186904
75.0,-11,15186904
76.0,-7,15186904
77.0,-17,15186904
78.0,-3,15186904
79.0,1,15186904
80.0,-3,15186904
81.0,-3,15186904
82.0,8,15186904
83.0,1,15186904
84.0,-3,15186904
85.0,-11,15186904
86.0,-13,15186904
87.0,-15,15186904
88.0,-5,15186904
89.0,-32,15186904
90.0,24,15186904
90.5,-15,15186904
1.0,-1,15186951
2.0,-9,15186951
3.0,7,15186951
4.0,5,15186951
5.0,14,15186951
6.0,14,15186951
7.0,63,15186951
8.0,68,15186951
9.0,44,15186951
10.0,24,15186951
11.0,31,15186951
12.0,28,15186951
13.0,14,15186951
14.0,16,15186951
15.0,26,15186951
16.0,39,15186951
17.0,21,15186951
18.0,-29,15186951
19.0,-12,15186951
20.0,8,15186951
21.0,8,15186951
22.0,18,15186951
23.0,12,15186951
24.0,5,15186951
25.0,-6,15186951
26.0,-15,15186951
27.0,-16,15186951
28.0,-16,15186951
29.0,-15,15186951
30.0,-15,15186951
31.0,-14,15186951
32.0,-3,15186951
33.0,39,15186951
34.0,27,15186951
35.0,60,15186951
36.0,40,15186951
37.0,56,15186951
38.0,31,15186951
39.0,19,15186951
40.0,9,15186951
41.0,30,15186951
42.0,16,15186951
43.0,-15,15186951
44.0,-39,15186951
45.0,-41,15186951
45.5,-34,15186951
46.0,-6,15186951
47.0,-9,15186951
48.0,-16,15186951
49.0,-22,15186951
50.0,-22,15186951
51.0,-18,15186951
52.0,-31,15186951
53.0,-38,15186951
54.0,-15,15186951
55.0,-28,15186951
56.0,-63,15186951
57.0,-36,15186951
58.0,-33,15186951
59.0,-22,15186951
60.0,19,15186951
61.0,6,15186951
62.0,14,15186951
63.0,-18,15186951
64.0,-7,15186951
65.0,-9,15186951
66.0,32,15186951
67.0,8,15186951
68.0,11,15186951
69.0,7,15186951
70.0,-6,15186951
71.0,-6,15186951
72.0,-5,15186951
73.0,-6,15186951
74.0,-6,15186951
75.0,-3,15186951
76.0,-9,15186951
77.0,11,15186951
78.0,-7,15186951
79.0,-2,15186951
80.0,5,15186951
81.0,19,15186951
82.0,19,15186951
83.0,25,15186951
84.0,22,15186951
85.0,13,15186951
86.0,4,15186951
87.0,2,15186951
88.0,13,15186951
89.0,7,15186951
90.0,4,15186951
90.5,16,15186951
1.0,8,15186783
2.0,6,15186783
3.0,6,15186783
4.0,7,15186783
5.0,21,15186783
6.0,16,15186783
7.0,13,15186783
8.0,11,15186783
9.0,10,15186783
10.0,46,15186783
11.0,33,15186783
12.0,46,15186783
13.0,27,15186783
14.0,15,15186783
15.0,18,15186783
16.0,43,15186783
17.0,48,15186783
18.0,40,15186783
19.0,32,15186783
20.0,56,15186783
21.0,42,15186783
22.0,8,15186783
23.0,10,15186783
24.0,13,15186783
25.0,5,15186783
26.0,3,15186783
27.0,4,15186783
28.0,8,15186783
29.0,11,15186783
30.0,42,15186783
31.0,23,15186783
32.0,7,15186783
33.0,2,15186783
34.0,7,15186783
35.0,-5,15186783
36.0,-10,15186783
37.0,12,15186783
38.0,-21,15186783
39.0,-10,15186783
40.0,14,15186783
41.0,100,15186783
42.0,100,15186783
43.0,72,15186783
44.0,51,15186783
45.0,31,15186783
45.5,87,15186783
46.0,9,15186783
47.0,15,15186783
48.0,18,15186783
49.0,56,15186783
50.0,68,15186783
51.0,74,15186783
52.0,46,15186783
53.0,41,15186783
54.0,30,15186783
55.0,17,15186783
56.0,9,15186783
57.0,13,15186783
58.0,60,15186783
59.0,76,15186783
60.0,79,15186783
61.0,58,15186783
62.0,70,15186783
63.0,48,15186783
64.0,33,15186783
65.0,49,15186783
66.0,36,15186783
67.0,30,15186783
68.0,24,15186783
69.0,40,15186783
70.0,24,15186783
71.0,21,15186783
72.0,15,15186783
73.0,51,15186783
74.0,33,15186783
75.0,50,15186783
76.0,37,15186783
77.0,50,15186783
78.0,38,15186783
79.0,37,15186783
80.0,52,15186783
81.0,57,15186783
82.0,43,15186783
83.0,41,15186783
84.0,53,15186783
85.0,68,15186783
86.0,45,15186783
87.0,31,15186783
88.0,16,15186783
89.0,32,15186783
90.0,23,15186783
90.5,33,15186783
1.0,-4,15186837
2.0,-8,15186837
3.0,-9,15186837
4.0,-9,15186837
5.0,-10,15186837
6.0,-33,15186837
7.0,23,15186837
8.0,6,15186837
9.0,2,15186837
10.0,-5,15186837
11.0,-11,15186837
12.0,-14,15186837
13.0,-9,15186837
14.0,20,15186837
15.0,-20,15186837
16.0,-3,15186837
17.0,15,15186837
18.0,9,15186837
19.0,9,15186837
20.0,-23,15186837
21.0,-3,15186837
22.0,11,15186837
23.0,6,15186837
24.0,-30,15186837
25.0,-13,15186837
26.0,-7,15186837
27.0,11,15186837
28.0,27,15186837
29.0,19,15186837
30.0,14,15186837
31.0,55,15186837
32.0,40,15186837
33.0,38,15186837
34.0,-43,15186837
35.0,-14,15186837
36.0,-8,15186837
37.0,12,15186837
38.0,2,15186837
39.0,18,15186837
40.0,33,15186837
41.0,19,15186837
42.0,15,15186837
43.0,16,15186837
44.0,15,15186837
45.0,-11,15186837
45.5,-48,15186837
46.0,-7,15186837
47.0,-12,15186837
48.0,-11,15186837
49.0,-1,15186837
50.0,-6,15186837
51.0,19,15186837
52.0,15,15186837
53.0,20,15186837
54.0,41,15186837
55.0,21,15186837
56.0,-50,15186837
57.0,-62,15186837
58.0,-34,15186837
59.0,-36,15186837
60.0,-18,15186837
61.0,-7,15186837
62.0,80,15186837
63.0,45,15186837
64.0,52,15186837
65.0,15,15186837
66.0,-28,15186837
67.0,20,15186837
68.0,-3,15186837
69.0,-5,15186837
70.0,26,15186837
71.0,16,15186837
72.0,14,15186837
73.0,16,15186837
74.0,56,15186837
75.0,26,15186837
76.0,3,15186837
77.0,-13,15186837
78.0,18,15186837
79.0,5,15186837
80.0,-7,15186837
81.0,-16,15186837
82.0,-3,15186837
83.0,50,15186837
84.0,14,15186837
85.0,-39,15186837
86.0,-31,15186837
87.0,27,15186837
88.0,18,15186837
89.0,10,15186837
90.0,-17,15186837
90.5,32,15186837
1.0,-1,15186811
2.0,-10,15186811
3.0,-15,15186811
4.0,-18,15186811
5.0,-17,15186811
6.0,-100,15186811
7.0,-54,15186811
8.0,-20,15186811
9.0,-10,15186811
10.0,-4,15186811
11.0,7,15186811
12.0,5,15186811
13.0,4,15186811
14.0,4,15186811
15.0,4,15186811
16.0,4,15186811
17.0,41,15186811
18.0,22,15186811
19.0,37,15186811
20.0,5,15186811
21.0,-3,15186811
22.0,-40,15186811
23.0,-15,15186811
24.0,-8,15186811
25.0,-7,15186811
26.0,-7,15186811
27.0,-1,15186811
28.0,17,15186811
29.0,7,15186811
30.0,-30,15186811
31.0,-14,15186811
32.0,-13,15186811
33.0,-9,15186811
34.0,-42,15186811
35.0,-12,15186811
36.0,10,15186811
37.0,19,15186811
38.0,12,15186811
39.0,100,15186811
40.0,100,15186811
41.0,100,15186811
42.0,66,15186811
43.0,21,15186811
44.0,-22,15186811
45.0,-25,15186811
45.5,-23,15186811
46.0,-7,15186811
47.0,-34,15186811
48.0,-39,15186811
49.0,-29,15186811
50.0,-14,15186811
51.0,-15,15186811
52.0,-54,15186811
53.0,-41,15186811
54.0,-54,15186811
55.0,-39,15186811
56.0,-52,15186811
57.0,-32,15186811
58.0,-22,15186811
59.0,-15,15186811
60.0,-48,15186811
61.0,-31,15186811
62.0,-93,15186811
63.0,-59,15186811
64.0,-43,15186811
65.0,-27,15186811
66.0,-42,15186811
67.0,-54,15186811
68.0,-32,15186811
69.0,-23,15186811
70.0,-29,15186811
71.0,-21,15186811
72.0,-15,15186811
73.0,-18,15186811
74.0,-52,15186811
75.0,-28,15186811
76.0,19,15186811
77.0,-24,15186811
78.0,-21,15186811
79.0,-54,15186811
80.0,-100,15186811
81.0,-70,15186811
82.0,-42,15186811
83.0,-26,15186811
84.0,-99,15186811
85.0,-55,15186811
86.0,-57,15186811
87.0,-22,15186811
88.0,-7,15186811
89.0,-22,15186811
90.0,-74,15186811
90.5,-148,15186811
1.0,2,15186832
2.0,3,15186832
3.0,18,15186832
4.0,14,15186832
5.0,2,15186832
6.0,41,15186832
7.0,16,15186832
8.0,-18,15186832
9.0,13,15186832
10.0,16,15186832
11.0,-42,15186832
12.0,-44,15186832
13.0,-27,15186832
14.0,-54,15186832
15.0,-90,15186832
16.0,-30,15186832
17.0,-6,15186832
18.0,-7,15186832
19.0,-9,15186832
20.0,5,15186832
21.0,-26,15186832
22.0,-20,15186832
23.0,39,15186832
24.0,15,15186832
25.0,-11,15186832
26.0,-2,15186832
27.0,-2,15186832
28.0,-5,15186832
29.0,-4,15186832
30.0,-6,15186832
31.0,31,15186832
32.0,21,15186832
33.0,35,15186832
34.0,17,15186832
35.0,3,15186832
36.0,23,15186832
37.0,-15,15186832
38.0,-8,15186832
39.0,-20,15186832
40.0,-7,15186832
41.0,-10,15186832
42.0,-9,15186832
43.0,-13,15186832
44.0,-8,15186832
45.0,-26,15186832
45.5,14,15186832
46.0,2,15186832
47.0,-18,15186832
48.0,-9,15186832
49.0,33,15186832
50.0,26,15186832
51.0,17,15186832
52.0,28,15186832
53.0,5,15186832
54.0,-6,15186832
55.0,-36,15186832
56.0,-24,15186832
57.0,-3,15186832
58.0,-3,15186832
59.0,-32,15186832
60.0,-17,15186832
61.0,-3,15186832
62.0,-26,15186832
63.0,-18,15186832
64.0,38,15186832
65.0,22,15186832
66.0,16,15186832
67.0,27,15186832
68.0,36,15186832
69.0,9,15186832
70.0,2,15186832
71.0,-3,15186832
72.0,7,15186832
73.0,19,15186832
74.0,14,15186832
75.0,3,15186832
76.0,-7,15186832
77.0,11,15186832
78.0,2,15186832
79.0,8,15186832
80.0,25,15186832
81.0,7,15186832
82.0,-26,15186832
83.0,-9,15186832
84.0,-6,15186832
85.0,21,15186832
86.0,24,15186832
87.0,19,15186832
88.0,57,15186832
89.0,74,15186832
90.0,45,15186832
90.5,6,15186832
1.0,-7,15186501
2.0,-10,15186501
3.0,-31,15186501
4.0,19,15186501
5.0,7,15186501
6.0,9,15186501
7.0,-14,15186501
8.0,-26,15186501
9.0,-13,15186501
10.0,-9,15186501
11.0,-3,15186501
12.0,3,15186501
13.0,6,15186501
14.0,26,15186501
15.0,27,15186501
16.0,38,15186501
17.0,28,15186501
18.0,23,15186501
19.0,16,15186501
20.0,4,15186501
21.0,6,15186501
22.0,28,15186501
23.0,12,15186501
24.0,16,15186501
25.0,11,15186501
26.0,-57,15186501
27.0,-29,15186501
28.0,-25,15186501
29.0,-13,15186501
30.0,-5,15186501
31.0,-38,15186501
32.0,-52,15186501
33.0,-31,15186501
34.0,-19,15186501
35.0,-15,15186501
36.0,-10,15186501
37.0,-8,15186501
38.0,-8,15186501
39.0,-9,15186501
40.0,-58,15186501
41.0,-27,15186501
42.0,-12,15186501
43.0,9,15186501
44.0,40,15186501
45.0,41,15186501
45.5,-27,15186501
46.0,11,15186501
47.0,13,15186501
48.0,40,15186501
49.0,33,15186501
50.0,20,15186501
51.0,2,15186501
52.0,-2,15186501
53.0,34,15186501
54.0,17,15186501
55.0,39,15186501
56.0,5,15186501
57.0,18,15186501
58.0,84,15186501
59.0,42,15186501
60.0,26,15186501
61.0,20,15186501
62.0,14,15186501
63.0,9,15186501
64.0,9,15186501
65.0,8,15186501
66.0,48,15186501
67.0,25,15186501
68.0,10,15186501
69.0,37,15186501
70.0,27,15186501
71.0,17,15186501
72.0,48,15186501
73.0,23,15186501
74.0,-14,15186501
75.0,4,15186501
76.0,50,15186501
77.0,29,15186501
78.0,30,15186501
79.0,35,15186501
80.0,19,15186501
81.0,13,15186501
82.0,-15,15186501
83.0,20,15186501
84.0,-11,15186501
85.0,7,15186501
86.0,57,15186501
87.0,50,15186501
88.0,40,15186501
89.0,15,15186501
90.0,-16,15186501
90.5,-7,15186501
1.0,1,15186773
2.0,11,15186773
3.0,5,15186773
4.0,4,15186773
5.0,-4,15186773
6.0,35,15186773
7.0,22,15186773
8.0,29,15186773
9.0,40,15186773
10.0,22,15186773
11.0,-12,15186773
12.0,5,15186773
13.0,34,15186773
14.0,5,15186773
15.0,-7,15186773
16.0,-17,15186773
17.0,-25,15186773
18.0,-23,15186773
19.0,-14,15186773
20.0,-54,15186773
21.0,-32,15186773
22.0,-27,15186773
23.0,-20,15186773
24.0,-27,15186773
25.0,-3,15186773
26.0,-6,15186773
27.0,-7,15186773
28.0,25,15186773
29.0,9,15186773
30.0,-24,15186773
31.0,-17,15186773
32.0,-4,15186773
33.0,-6,15186773
34.0,-27,15186773
35.0,-5,15186773
36.0,-4,15186773
37.0,-35,15186773
38.0,-17,15186773
39.0,-7,15186773
40.0,50,15186773
41.0,18,15186773
42.0,-36,15186773
43.0,-62,15186773
44.0,-63,15186773
45.0,-42,15186773
45.5,75,15186773
46.0,-7,15186773
47.0,-3,15186773
48.0,9,15186773
49.0,-13,15186773
50.0,-9,15186773
51.0,-5,15186773
52.0,9,15186773
53.0,39,15186773
54.0,15,15186773
55.0,-26,15186773
56.0,-37,15186773
57.0,-50,15186773
58.0,-40,15186773
59.0,-24,15186773
60.0,-17,15186773
61.0,-22,15186773
62.0,-5,15186773
63.0,7,15186773
64.0,25,15186773
65.0,55,15186773
66.0,19,15186773
67.0,8,15186773
68.0,1,15186773
69.0,-32,15186773
70.0,-25,15186773
71.0,-18,15186773
72.0,-14,15186773
73.0,-12,15186773
74.0,-8,15186773
75.0,-14,15186773
76.0,-20,15186773
77.0,-66,15186773
78.0,-33,15186773
79.0,-8,15186773
80.0,-6,15186773
81.0,-8,15186773
82.0,-21,15186773
83.0,-20,15186773
84.0,-100,15186773
85.0,-68,15186773
86.0,-45,15186773
87.0,-46,15186773
88.0,-34,15186773
89.0,-20,15186773
90.0,-18,15186773
90.5,-42,15186773
0.0,0,15186854
1.0,-7,15186854
2.0,-7,15186854
3.0,-3,15186854
4.0,6,15186854
5.0,9,15186854
5.5,1,15186854
6.0,7,15186854
7.0,4,15186854
8.0,-5,15186854
8.5,1,15186854
9.0,-1,15186854
10.0,6,15186854
11.0,-5,15186854
12.0,-6,15186854
13.0,-7,15186854
14.0,-3,15186854
15.0,-2,15186854
16.0,2,15186854
17.0,77,15186854
17.5,1,15186854
18.0,47,15186854
19.0,29,15186854
19.5,1,15186854
20.0,13,15186854
21.0,9,15186854
22.0,2,15186854
22.5,2,15186854
23.0,3,15186854
24.0,4,15186854
24.5,2,15186854
25.0,5,15186854
25.5,2,15186854
26.0,6,15186854
26.5,2,15186854
27.0,7,15186854
27.5,2,15186854
28.0,6,15186854
28.5,2,15186854
29.0,5,15186854
30.0,6,15186854
31.0,10,15186854
31.5,2,15186854
32.0,8,15186854
33.0,7,15186854
33.5,3,15186854
34.0,11,15186854
34.5,3,15186854
35.0,14,15186854
36.0,15,15186854
36.5,2,15186854
37.0,16,15186854
38.0,16,15186854
38.5,2,15186854
39.0,16,15186854
40.0,-24,15186854
40.5,2,15186854
41.0,-63,15186854
42.0,-7,15186854
43.0,-9,15186854
44.0,-35,15186854
45.0,-54,15186854
45.5,-50,15186854
46.0,0,15186854
46.5,1,15186854
47.0,1,15186854
48.0,10,15186854
49.0,2,15186854
49.5,1,15186854
50.0,1,15186854
51.0,26,15186854
52.0,21,15186854
52.5,1,15186854
53.0,12,15186854
53.5,1,15186854
54.0,53,15186854
55.0,27,15186854
55.5,0,15186854
56.0,14,15186854
57.0,-31,15186854
57.5,-1,15186854
58.0,-14,15186854
59.0,-12,15186854
59.5,-1,15186854
60.0,165,15186854
61.0,100,15186854
61.5,-1,15186854
62.0,88,15186854
62.5,-1,15186854
63.0,57,15186854
63.5,-1,15186854
64.0,39,15186854
65.0,11,15186854
65.5,0,15186854
66.0,63,15186854
67.0,38,15186854
68.0,22,15186854
68.5,-1,15186854
69.0,-26,15186854
69.5,-1,15186854
70.0,-32,15186854
70.5,-1,15186854
71.0,-29,15186854
71.5,-1,15186854
72.0,-23,15186854
72.5,-1,15186854
73.0,-14,15186854
73.5,-1,15186854
74.0,-7,15186854
75.0,-8,15186854
75.5,0,15186854
76.0,75,15186854
76.5,0,15186854
77.0,78,15186854
77.5,0,15186854
78.0,57,15186854
78.5,0,15186854
79.0,41,15186854
79.5,0,15186854
80.0,25,15186854
81.0,9,15186854
81.5,-1,15186854
82.0,8,15186854
82.5,-1,15186854
83.0,4,15186854
84.0,1,15186854
84.5,-1,15186854
85.0,-6,15186854
85.5,-1,15186854
86.0,-4,15186854
87.0,-4,15186854
87.5,-1,15186854
88.0,-18,15186854
89.0,-11,15186854
90.0,-6,15186854
90.5,-10,15186854
0.0,0,15186751
1.0,9,15186751
2.0,-12,15186751
3.0,8,15186751
3.5,8,15186751
4.0,10,15186751
5.0,13,15186751
6.0,9,15186751
6.5,7,15186751
7.0,38,15186751
8.0,28,15186751
9.0,-35,15186751
10.0,-2,15186751
11.0,71,15186751
12.0,50,15186751
13.0,35,15186751
14.0,34,15186751
15.0,25,15186751
16.0,19,15186751
17.0,6,15186751
18.0,-16,15186751
18.5,5,15186751
19.0,40,15186751
19.5,5,15186751
20.0,99,15186751
20.5,5,15186751
21.0,63,15186751
21.5,5,15186751
22.0,-81,15186751
23.0,-20,15186751
24.0,-8,15186751
24.5,5,15186751
25.0,-3,15186751
25.5,5,15186751
26.0,8,15186751
26.5,5,15186751
27.0,20,15186751
28.0,17,15186751
28.5,6,15186751
29.0,20,15186751
30.0,21,15186751
